customer_id,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Lifestyle,Price_Sensitivity,Brand_Consciousness,Technology_Affinity,Purchase_Frequency,Average_Order_Value,Total_Spending,Recency,Discount_Usage,Campaign_Response,Engagement_Score,Segmentation
CUST_02109,Male,Yes,48,Yes,Engineer,5.0,Average,,Cat_6,Active,Low,Medium,High,8.6,133.1,1141.5,13.1,36.1,0,69.4,B
CUST_02110,Male,Yes,45,Yes,Healthcare,4.0,Low,2.0,Cat_6,Budget,Very High,Low,Very Low,3.5,75.3,261.7,25.3,10.5,0,18.8,D
CUST_02111,Male,Yes,36,Yes,Engineer,,High,1.0,Cat_6,Active,Medium,Very High,High,16.0,320.8,5128.5,7.4,14.6,0,95.5,A
CUST_02112,Female,Yes,69,Yes,Engineer,8.0,High,1.0,Cat_6,Luxury,Low,Very High,High,20.6,243.3,5012.4,10.5,14.0,0,82.2,A
CUST_02113,Female,No,54,Yes,Executive,8.0,High,3.0,Cat_4,Luxury,Low,Very High,Very High,8.6,310.8,2677.5,7.6,20.4,1,89.2,A
CUST_02114,Female,Yes,43,No,Healthcare,1.0,Low,1.0,Cat_6,Budget,High,Low,Very Low,1.1,74.8,84.8,21.1,8.7,0,30.1,D
CUST_02115,Female,No,29,No,Marketing,0.0,Average,2.0,Cat_7,Casual,High,Low,Low,7.8,68.7,534.1,21.7,50.5,0,43.8,C
CUST_02116,Female,Yes,41,Yes,Doctor,7.0,Average,1.0,Cat_6,Luxury,Low,Very High,Very High,13.5,270.7,3664.4,9.4,22.1,1,100.0,A
CUST_02117,Female,Yes,41,Yes,Artist,0.0,Average,3.0,Cat_6,,Medium,High,High,10.6,134.0,1423.1,7.8,26.8,1,62.3,B
CUST_02118,Female,Yes,29,No,Artist,3.0,Low,4.0,Cat_7,Budget,Very High,Low,Medium,7.4,67.4,495.4,21.3,49.6,1,28.5,C
CUST_02119,Female,Yes,46,Yes,Lawyer,8.0,High,1.0,Cat_6,Luxury,Low,Very High,Very High,21.1,182.2,3835.4,6.1,11.7,1,90.6,A
CUST_02120,Male,No,56,Yes,Healthcare,3.0,Low,3.0,Cat_5,Budget,High,Very Low,Low,4.5,53.9,243.3,27.7,8.5,1,12.2,D
CUST_02121,Male,No,23,Yes,Healthcare,0.0,Low,5.0,Cat_1,Casual,High,Low,Low,10.4,58.8,608.9,30.1,46.2,1,,C
CUST_02122,Female,Yes,37,Yes,Engineer,4.0,Average,,Cat_3,Casual,Medium,High,Medium,11.3,173.7,1962.2,16.7,43.5,1,56.9,B
CUST_02123,Male,Yes,18,No,Healthcare,2.0,Low,1.0,Cat_4,Budget,Very High,Very Low,Low,4.1,66.3,270.0,24.3,22.7,0,11.1,D
CUST_02124,Female,Yes,54,Yes,Engineer,2.0,High,4.0,Cat_3,Active,Medium,Medium,High,9.5,132.2,1253.6,14.3,23.0,0,82.6,B
CUST_02125,Male,No,33,Yes,Homemaker,3.0,Average,1.0,Cat_4,Budget,High,Low,Very Low,3.1,107.7,329.5,30.0,8.0,0,9.3,D
CUST_02126,Female,Yes,21,No,Homemaker,3.0,Average,1.0,Cat_1,Casual,High,Low,Low,7.5,84.6,635.6,18.5,41.0,1,53.9,C
CUST_02127,Female,No,29,No,Artist,4.0,Average,5.0,Cat_1,Eco-conscious,Very High,Medium,Low,7.0,95.1,663.2,21.9,52.0,1,39.9,C
CUST_02128,Female,Yes,47,Yes,Artist,7.0,High,4.0,Cat_6,Luxury,Low,High,Very High,16.0,281.4,4489.0,3.1,6.2,1,75.1,A
CUST_02129,Female,Yes,45,Yes,Healthcare,0.0,Low,1.0,Cat_6,Budget,Very High,Very Low,Low,1.1,42.1,47.2,35.6,15.9,0,46.1,D
CUST_02130,Male,Yes,42,No,Entertainment,1.0,Average,1.0,Cat_3,Active,Medium,Medium,High,7.2,168.4,1215.9,5.4,27.0,1,71.6,B
CUST_02131,Male,No,35,Yes,Executive,9.0,Average,2.0,Cat_4,Luxury,Medium,Very High,Very High,17.1,269.8,4608.8,5.5,7.3,1,,A
CUST_02132,Male,No,70,Yes,Lawyer,9.0,High,2.0,Cat_4,Luxury,Low,Very High,Very High,15.3,268.4,4094.2,7.5,20.9,1,92.8,A
CUST_02133,Male,Yes,28,Yes,Engineer,6.0,Average,2.0,Cat_6,Casual,Medium,Medium,High,8.1,180.2,1451.8,11.1,24.5,1,76.9,B
CUST_02134,Female,Yes,42,Yes,Entertainment,2.0,Average,3.0,Cat_6,,Medium,High,High,10.2,150.7,1532.8,15.8,26.2,1,74.6,B
CUST_02135,Female,Yes,32,No,Homemaker,1.0,Average,5.0,Cat_1,,High,Medium,Low,8.0,95.1,758.7,8.7,61.6,0,38.1,C
CUST_02136,Male,Yes,51,No,Healthcare,0.0,Low,1.0,Cat_6,Budget,Very High,Very Low,Low,4.5,54.3,241.8,45.2,16.8,0,18.2,D
CUST_02137,Male,No,33,Yes,Artist,7.0,High,2.0,Cat_6,Active,Low,High,High,16.7,292.8,4887.6,8.6,16.7,1,93.9,A
CUST_02138,Female,Yes,19,No,Artist,2.0,Low,3.0,Cat_6,Budget,High,Medium,Medium,5.8,98.5,566.7,14.4,40.3,0,48.6,C
CUST_02139,Male,Yes,39,Yes,Lawyer,6.0,High,1.0,Cat_6,Luxury,Low,Very High,Medium,15.9,330.9,5252.6,4.3,14.0,1,79.5,A
CUST_02140,Male,No,34,No,Lawyer,2.0,Low,1.0,Cat_6,Budget,Very High,Low,Low,3.1,55.3,170.3,39.7,7.4,0,40.6,D
CUST_02141,Male,Yes,34,Yes,Homemaker,7.0,Low,2.0,Cat_7,Casual,High,Low,High,8.9,81.2,720.5,19.6,44.3,1,55.2,C
CUST_02142,Female,Yes,41,No,Engineer,,Average,3.0,Cat_5,Casual,Medium,High,Medium,8.9,123.7,1097.0,8.0,28.3,1,55.4,B
CUST_02143,Female,No,39,Yes,Homemaker,0.0,Low,3.0,Cat_1,Budget,High,Low,Medium,8.2,48.0,392.7,9.3,64.9,1,36.5,C
CUST_02144,Male,Yes,50,No,Entertainment,8.0,Average,1.0,Cat_6,Luxury,Medium,Medium,Medium,15.5,156.9,2430.3,12.1,28.3,0,73.1,B
CUST_02145,Male,Yes,34,Yes,Artist,1.0,Average,,,Active,Medium,Medium,High,8.8,140.1,1235.1,14.2,38.6,0,83.9,B
CUST_02146,Male,Yes,27,No,Homemaker,4.0,Low,5.0,Cat_1,Budget,Very High,Low,Medium,10.5,80.2,841.6,18.5,57.3,0,49.5,C
CUST_02147,Female,Yes,29,Yes,Entertainment,,Average,2.0,Cat_3,Casual,Medium,High,High,8.0,160.4,1286.0,17.3,34.2,0,54.5,B
CUST_02148,Female,Yes,33,Yes,Healthcare,4.0,High,4.0,Cat_6,Active,Medium,Medium,Medium,10.0,191.2,1907.1,12.2,29.4,0,75.9,B
CUST_02149,Female,Yes,24,Yes,Entertainment,2.0,Average,1.0,Cat_6,Active,Low,Medium,Medium,9.8,172.0,1692.1,12.7,32.2,1,47.4,B
CUST_02150,Female,Yes,37,No,Artist,2.0,Low,3.0,Cat_1,Eco-conscious,Very High,Low,Medium,9.1,121.1,1098.4,12.5,50.3,0,60.1,C
CUST_02151,Male,Yes,40,Yes,Engineer,5.0,Average,4.0,Cat_6,Active,Low,High,High,11.6,163.9,1895.0,7.2,34.4,1,73.8,B
CUST_02152,Female,Yes,58,Yes,Engineer,10.0,High,4.0,Cat_4,Casual,Medium,High,High,19.5,279.7,5460.7,6.1,19.8,1,85.5,A
CUST_02153,Female,Yes,37,Yes,Marketing,2.0,Low,4.0,Cat_1,Budget,Very High,Low,Medium,7.9,70.7,556.2,14.7,56.2,1,46.1,C
CUST_02154,Male,No,25,No,Marketing,1.0,Low,2.0,Cat_1,Budget,Very High,Medium,High,4.7,71.2,337.8,30.2,58.4,1,66.9,C
CUST_02155,Male,Yes,44,Yes,Doctor,9.0,Average,3.0,Cat_6,Luxury,Low,Very High,High,14.1,333.2,4702.0,6.1,12.5,1,89.4,A
CUST_02156,Female,Yes,59,Yes,Engineer,11.0,Average,1.0,Cat_4,Luxury,Medium,High,Medium,14.4,368.9,5296.0,3.5,13.1,1,92.0,A
CUST_02157,Male,No,80,Yes,Engineer,8.0,High,4.0,Cat_6,Active,Low,High,Very High,19.1,348.2,6650.2,6.4,17.3,1,96.2,A
CUST_02158,Male,Yes,43,No,Artist,0.0,Average,3.0,Cat_3,Luxury,High,Medium,High,6.8,135.7,923.7,15.7,27.7,0,83.9,B
CUST_02159,Female,No,39,Yes,Artist,4.0,High,3.0,Cat_5,Luxury,Medium,Medium,Medium,16.0,208.2,3333.3,11.5,27.6,1,62.0,B
CUST_02160,Female,Yes,21,No,Healthcare,0.0,Average,6.0,Cat_1,Eco-conscious,High,Low,High,6.6,102.2,675.4,22.5,50.6,1,29.7,C
CUST_02161,Male,No,23,No,Healthcare,,Low,3.0,Cat_6,Casual,High,Low,Medium,9.6,84.3,809.1,18.0,43.7,1,46.5,C
CUST_02162,Male,Yes,29,No,Marketing,,Low,5.0,Cat_1,Eco-conscious,High,Low,Medium,10.9,81.3,888.8,25.3,46.4,0,62.0,C
CUST_02163,Male,Yes,31,Yes,Engineer,7.0,High,4.0,Cat_5,Active,Medium,Medium,High,11.5,151.1,1742.4,12.4,37.7,1,,B
CUST_02164,Female,No,20,Yes,Homemaker,4.0,Low,1.0,Cat_1,Budget,Very High,Medium,High,9.8,82.4,803.9,18.2,61.1,1,70.4,C
CUST_02165,Male,Yes,43,No,Engineer,4.0,High,1.0,Cat_6,Active,Medium,Medium,High,13.4,135.2,1818.0,9.7,22.1,1,76.9,B
CUST_02166,Male,No,72,No,Healthcare,0.0,Low,3.0,Cat_4,Budget,Very High,Low,Low,2.8,81.7,226.0,43.6,19.0,1,41.7,D
CUST_02167,Female,Yes,27,Yes,Marketing,2.0,Low,4.0,Cat_6,Casual,High,Low,Medium,6.5,89.6,583.7,18.0,44.2,0,39.6,C
CUST_02168,Male,No,60,Yes,Doctor,6.0,Average,2.0,Cat_6,Active,Low,Very High,Very High,19.7,259.7,5119.3,10.8,13.9,1,96.3,A
CUST_02169,Male,No,24,Yes,Artist,0.0,Low,2.0,Cat_6,Eco-conscious,High,Low,Medium,7.3,135.8,995.5,20.0,31.6,0,35.2,C
CUST_02170,Female,No,40,Yes,Artist,1.0,Average,6.0,Cat_3,Casual,Medium,Medium,Medium,10.5,158.0,1653.0,10.6,27.7,0,86.7,B
CUST_02171,Female,No,28,Yes,Healthcare,2.0,Low,5.0,Cat_7,Eco-conscious,High,Medium,Low,6.7,84.9,571.5,9.3,46.0,0,66.1,C
CUST_02172,Female,Yes,62,Yes,Doctor,12.0,Average,3.0,Cat_4,Luxury,Medium,High,Very High,10.4,264.5,2757.7,9.6,8.6,1,89.1,A
CUST_02173,Female,No,41,No,Doctor,10.0,High,1.0,Cat_6,Casual,Low,High,High,20.9,211.6,4423.1,8.4,9.4,1,95.9,A
CUST_02174,Female,No,73,Yes,Healthcare,2.0,Low,2.0,Cat_4,Casual,Very High,Low,Very Low,4.2,48.4,205.2,15.2,10.1,0,33.2,D
CUST_02175,Female,No,47,Yes,Executive,6.0,High,2.0,Cat_4,Active,Low,Very High,High,13.6,280.5,3822.1,8.6,16.3,1,88.0,A
CUST_02176,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_1,Casual,High,Low,Low,10.0,81.6,817.3,2.0,46.5,0,51.1,C
CUST_02177,Male,Yes,24,Yes,Artist,,Average,4.0,Cat_6,Casual,Low,High,Medium,11.1,204.7,2265.6,16.6,26.3,1,81.0,B
CUST_02178,Female,Yes,34,No,Healthcare,1.0,Low,2.0,Cat_7,Eco-conscious,High,Low,Low,6.1,87.5,532.5,31.9,59.7,0,63.5,C
CUST_02179,Female,No,23,No,Homemaker,2.0,Low,4.0,Cat_1,Budget,Very High,Medium,Low,7.3,124.2,904.8,5.9,52.9,1,52.5,C
CUST_02180,Female,No,34,Yes,Artist,6.0,Low,2.0,Cat_6,Active,High,High,Medium,11.3,193.5,2190.2,12.8,42.1,1,66.4,B
CUST_02181,Male,Yes,37,Yes,Engineer,2.0,Average,5.0,Cat_6,Casual,Medium,High,High,4.7,171.7,805.7,14.6,35.1,0,57.3,B
CUST_02182,Male,Yes,42,Yes,Lawyer,5.0,High,1.0,Cat_6,Luxury,Low,High,Medium,14.9,241.5,3598.1,7.5,11.4,1,92.5,A
CUST_02183,Male,Yes,37,Yes,Executive,6.0,Average,2.0,Cat_4,Luxury,Medium,High,Medium,9.8,187.0,1834.8,4.0,13.5,1,89.1,A
CUST_02184,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0,Cat_6,Active,Medium,Medium,Medium,9.9,109.9,1083.1,13.5,29.5,0,76.4,B
CUST_02185,Female,No,30,No,Healthcare,2.0,Average,3.0,Cat_1,Budget,High,Low,Medium,10.6,78.2,828.7,22.6,59.3,1,54.1,C
CUST_02186,Male,Yes,39,Yes,Lawyer,2.0,Low,1.0,Cat_4,Budget,High,Low,Low,0.6,46.8,29.1,51.5,18.8,0,17.1,D
CUST_02187,Female,No,52,Yes,Healthcare,1.0,Low,,Cat_6,Casual,High,Low,Very Low,1.8,43.7,79.8,25.3,13.1,0,38.0,D
CUST_02188,Female,Yes,38,Yes,Marketing,5.0,Low,3.0,,Casual,High,Medium,Low,5.7,62.1,352.2,22.8,38.8,0,71.5,C
CUST_02189,Male,Yes,27,Yes,Marketing,0.0,Average,3.0,Cat_6,Eco-conscious,High,Low,Medium,8.5,86.6,732.8,16.9,58.5,1,36.5,C
CUST_02190,Female,Yes,37,No,Homemaker,2.0,Average,2.0,Cat_1,Casual,High,Medium,Low,7.9,106.3,845.0,13.6,48.6,0,60.4,C
CUST_02191,Male,No,43,No,Entertainment,3.0,High,4.0,Cat_3,Active,Medium,High,Medium,11.0,170.9,1874.9,13.2,25.3,0,57.9,B
CUST_02192,Female,No,63,No,Homemaker,4.0,Low,2.0,Cat_6,Casual,Very High,Low,Very Low,1.9,62.9,121.4,43.0,7.6,1,31.6,D
CUST_02193,Female,Yes,32,No,Marketing,3.0,Average,4.0,Cat_6,Casual,Very High,Medium,Medium,7.1,96.2,685.5,30.6,52.7,0,59.3,C
CUST_02194,Male,No,35,Yes,Entertainment,0.0,High,5.0,Cat_5,Casual,High,Medium,High,13.2,113.3,1492.2,16.8,26.5,1,82.7,B
CUST_02195,Female,Yes,46,Yes,Lawyer,11.0,Average,2.0,Cat_4,Luxury,Low,High,High,13.6,247.4,3368.7,8.8,23.5,1,88.4,A
CUST_02196,Female,Yes,42,No,Entertainment,0.0,Average,3.0,Cat_6,Casual,Medium,Medium,High,11.4,147.6,1677.4,12.0,30.5,1,70.7,B
CUST_02197,Male,Yes,40,Yes,Healthcare,7.0,High,3.0,Cat_3,Casual,Low,High,Medium,12.4,128.9,1595.7,7.7,31.0,0,77.0,B
CUST_02198,Female,No,47,Yes,Healthcare,2.0,Low,1.0,Cat_5,Budget,High,Very Low,Low,0.5,39.1,19.5,35.1,17.0,0,33.2,D
CUST_02199,Male,No,25,No,Healthcare,4.0,Average,3.0,Cat_6,Active,High,Medium,High,9.6,161.6,1544.4,12.7,21.8,1,69.2,B
CUST_02200,Female,No,50,Yes,Entertainment,0.0,Average,2.0,Cat_6,Casual,High,High,High,8.3,177.1,1463.9,12.6,29.4,1,67.0,B
CUST_02201,Male,No,45,No,Healthcare,0.0,Low,2.0,Cat_6,Budget,Very High,Low,Very Low,6.2,59.7,370.2,43.7,18.0,0,32.1,D
CUST_02202,Female,No,55,Yes,Executive,10.0,Average,2.0,Cat_6,Luxury,Low,Very High,Very High,11.6,282.0,3277.1,8.9,10.4,0,100.0,A
CUST_02203,Female,Yes,49,No,Healthcare,3.0,Average,3.0,Cat_6,Casual,High,Medium,Medium,9.4,171.8,1611.6,12.6,33.5,0,73.4,B
CUST_02204,Male,Yes,60,Yes,Engineer,6.0,High,4.0,Cat_2,Active,Low,Very High,High,13.4,335.8,4488.3,2.5,17.4,1,70.5,A
CUST_02205,Male,No,36,Yes,Artist,0.0,Low,5.0,Cat_6,Casual,High,Low,Medium,10.8,49.0,527.4,12.8,41.3,1,61.8,C
CUST_02206,Female,No,81,No,Homemaker,2.0,Low,2.0,Cat_4,Budget,Very High,Very Low,Very Low,4.5,78.7,351.8,29.1,17.7,0,31.0,D
CUST_02207,Female,Yes,37,Yes,Artist,1.0,High,2.0,,Casual,Low,High,High,10.7,202.5,2163.7,15.0,42.0,1,51.1,B
CUST_02208,Female,No,53,No,Homemaker,0.0,Low,2.0,Cat_6,Budget,High,Low,Very Low,2.4,52.1,127.2,43.1,10.9,0,25.1,D
CUST_02209,Female,Yes,42,No,Healthcare,2.0,Average,1.0,Cat_5,Active,Low,Medium,High,5.8,195.6,1129.7,7.7,30.3,0,75.3,B
CUST_02210,Male,Yes,49,No,Homemaker,2.0,Average,2.0,Cat_5,Casual,Very High,Very Low,Low,2.9,40.5,118.9,21.2,15.0,0,19.7,D
CUST_02211,Female,Yes,27,Yes,Healthcare,1.0,Low,3.0,Cat_7,Casual,High,Low,Low,7.5,37.4,279.4,16.0,55.3,1,71.6,C
CUST_02212,Male,No,18,Yes,Marketing,0.0,Low,3.0,Cat_1,,High,Low,Medium,5.7,68.3,392.0,27.3,36.0,0,66.7,C
CUST_02213,Male,Yes,23,Yes,Doctor,9.0,Average,2.0,Cat_6,Luxury,Low,Very High,High,15.7,275.5,4321.8,13.3,13.0,0,90.5,A
CUST_02214,Male,No,49,No,Artist,3.0,Average,,Cat_4,,Very High,Low,Low,4.6,56.8,259.9,35.6,11.2,0,33.0,D
CUST_02215,Female,No,31,No,Homemaker,,Average,6.0,Cat_1,Casual,Very High,Medium,Low,8.4,115.1,964.5,8.9,48.0,0,49.7,C
CUST_02216,Male,Yes,27,Yes,Engineer,2.0,High,5.0,Cat_6,Casual,Medium,High,Medium,7.2,163.3,1174.4,8.5,30.9,0,89.4,B
CUST_02217,Male,Yes,35,No,Marketing,0.0,Low,1.0,Cat_1,Casual,Very High,Medium,Low,7.2,95.0,685.3,16.5,44.8,1,67.2,C
CUST_02218,Female,Yes,39,Yes,Engineer,0.0,Average,2.0,Cat_5,Casual,Medium,High,High,9.4,167.8,1573.1,16.3,33.1,0,71.3,B
CUST_02219,Male,Yes,79,No,Healthcare,2.0,Low,1.0,Cat_6,Casual,Very High,Low,Very Low,2.6,33.9,88.4,38.9,20.6,0,39.7,D
CUST_02220,Male,Yes,37,Yes,Executive,,Average,1.0,Cat_4,Active,Medium,High,Very High,18.5,220.0,4065.1,8.3,16.4,1,70.8,A
CUST_02221,Female,No,31,No,Marketing,2.0,Low,1.0,Cat_1,Budget,Very High,Medium,High,8.3,92.1,765.2,9.1,33.9,0,61.4,C
CUST_02222,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,Luxury,High,High,High,12.5,139.5,1739.9,16.9,23.4,1,72.4,B
CUST_02223,Male,No,49,Yes,Executive,5.0,Average,2.0,Cat_6,Luxury,Low,Very High,Very High,14.1,293.6,4150.3,8.7,16.3,1,96.0,A
CUST_02224,Female,Yes,60,Yes,Executive,7.0,High,3.0,Cat_6,Luxury,Low,Very High,Very High,17.6,281.7,4952.2,3.9,13.3,1,,A
CUST_02225,Male,No,66,Yes,Doctor,12.0,High,3.0,Cat_4,Luxury,Medium,Very High,Very High,11.1,293.7,3267.5,3.1,14.5,1,78.0,A
CUST_02226,Male,No,31,Yes,Artist,6.0,High,2.0,Cat_5,Active,Medium,Medium,High,12.0,152.7,1825.1,9.3,25.3,1,75.7,B
CUST_02227,Male,Yes,31,No,Artist,7.0,Average,5.0,Cat_3,Luxury,High,Medium,Medium,9.6,148.0,1417.1,12.9,16.2,1,72.3,B
CUST_02228,Male,Yes,30,Yes,Engineer,0.0,High,4.0,Cat_5,Casual,Medium,Medium,High,10.2,130.0,1323.7,19.4,37.2,1,79.5,B
CUST_02229,Female,Yes,29,Yes,Artist,9.0,Average,4.0,Cat_3,Active,Medium,High,Medium,8.2,165.3,1358.0,10.1,30.9,1,69.9,B
CUST_02230,Female,Yes,53,Yes,Entertainment,4.0,Average,4.0,,Active,Medium,High,High,7.9,193.4,1519.2,17.5,34.1,0,74.9,B
CUST_02231,Female,Yes,25,No,Healthcare,2.0,Average,7.0,Cat_6,Budget,Very High,Medium,Medium,4.5,102.1,464.5,4.1,45.2,1,41.2,C
CUST_02232,Female,No,34,Yes,Executive,8.0,High,2.0,Cat_4,Active,Medium,Very High,Very High,15.4,261.1,4030.3,6.9,8.4,1,79.6,A
CUST_02233,Male,Yes,56,Yes,Homemaker,0.0,Low,3.0,Cat_6,,Very High,Very Low,Very Low,3.6,50.7,184.7,17.2,15.0,1,30.8,D
CUST_02234,Male,Yes,19,Yes,Marketing,,Average,3.0,Cat_1,Budget,High,Medium,Medium,9.9,97.4,967.2,22.0,57.6,1,40.8,C
CUST_02235,Female,No,28,No,Healthcare,0.0,Average,5.0,Cat_7,Budget,Very High,Low,Medium,7.1,76.5,544.7,15.4,53.2,0,51.8,C
CUST_02236,Female,No,45,Yes,Entertainment,,Average,2.0,Cat_3,Luxury,High,Medium,High,8.2,133.3,1090.9,20.7,29.2,1,61.5,B
CUST_02237,Male,No,57,Yes,Lawyer,1.0,Low,1.0,,Casual,Very High,Low,Low,0.5,77.6,38.8,38.5,13.7,0,21.7,D
CUST_02238,Male,No,61,Yes,Artist,4.0,Average,,Cat_6,Active,Low,Very High,Medium,13.7,291.1,3982.1,3.8,16.0,1,83.8,A
CUST_02239,Male,Yes,45,Yes,Artist,5.0,Average,3.0,Cat_6,Active,Medium,High,Very High,14.8,379.1,5594.0,9.4,16.1,1,77.0,A
CUST_02240,Male,Yes,54,Yes,Engineer,9.0,High,3.0,Cat_4,Luxury,Low,High,Medium,21.4,243.7,5209.4,6.0,32.4,0,85.7,A
CUST_02241,Female,Yes,23,Yes,Healthcare,2.0,Low,,,Budget,Very High,Medium,Low,10.6,64.5,683.9,16.0,35.9,1,76.8,C
CUST_02242,Male,Yes,61,Yes,Doctor,11.0,High,2.0,Cat_6,Luxury,Low,Very High,Very High,16.6,299.7,4978.3,11.7,15.4,1,84.6,A
CUST_02243,Male,Yes,27,Yes,Entertainment,0.0,High,2.0,,Active,Medium,Medium,Medium,12.9,121.0,1560.1,22.6,18.1,0,67.4,B
CUST_02244,Female,No,66,No,Healthcare,2.0,Low,2.0,Cat_4,Budget,High,Low,Very Low,3.3,63.8,210.7,21.3,9.9,0,31.6,D
CUST_02245,Male,No,53,Yes,Lawyer,0.0,Low,2.0,Cat_6,Casual,High,Low,Low,2.2,40.9,90.0,44.6,14.0,0,8.4,D
CUST_02246,Female,Yes,38,Yes,Artist,1.0,Average,,Cat_3,Luxury,High,High,Medium,13.4,135.0,1803.2,13.9,27.4,1,82.0,B
CUST_02247,Female,Yes,35,Yes,Engineer,4.0,High,2.0,Cat_6,Luxury,Low,Very High,Very High,15.5,296.1,4579.5,5.6,9.6,0,96.8,A
CUST_02248,Male,No,38,Yes,Artist,0.0,Low,4.0,Cat_1,Casual,Very High,Low,Medium,11.4,86.5,989.8,21.0,55.5,1,56.8,C
CUST_02249,Female,Yes,32,Yes,Artist,4.0,Average,2.0,Cat_6,,Medium,High,High,13.1,206.1,2699.7,11.9,28.4,1,62.3,B
CUST_02250,Male,Yes,43,No,Lawyer,0.0,High,,Cat_4,Active,Low,High,High,14.7,344.7,5053.6,7.7,15.2,0,100.0,A
CUST_02251,Female,No,48,Yes,Executive,9.0,Average,1.0,Cat_6,Luxury,Low,High,Very High,11.7,317.4,3699.3,9.1,4.9,0,90.4,A
CUST_02252,Male,No,61,No,Lawyer,1.0,Low,1.0,Cat_6,Budget,Very High,Low,Very Low,2.7,54.9,151.1,38.5,0.0,0,20.6,D
CUST_02253,Female,Yes,37,No,Homemaker,0.0,Average,3.0,Cat_7,Budget,Very High,Medium,Medium,10.0,77.2,773.8,8.9,49.2,0,48.2,C
CUST_02254,Male,No,23,No,Healthcare,2.0,Low,5.0,Cat_6,Budget,Very High,Medium,Medium,10.4,96.9,1007.9,14.9,59.7,0,29.2,C
CUST_02255,Female,No,46,No,Artist,1.0,Low,1.0,Cat_5,Budget,High,Low,Low,4.6,46.7,215.4,32.0,14.9,1,21.4,D
CUST_02256,Male,Yes,53,Yes,Entertainment,3.0,Average,3.0,Cat_6,Casual,Medium,High,High,14.9,136.0,2032.6,11.6,26.8,1,71.7,B
CUST_02257,Female,No,45,Yes,Engineer,1.0,Average,3.0,Cat_3,Casual,Low,High,Medium,12.2,214.0,2618.7,18.2,26.9,0,65.1,B
CUST_02258,Female,No,34,Yes,Entertainment,1.0,High,1.0,Cat_3,Casual,Medium,High,Medium,7.5,179.8,1342.5,5.5,14.1,1,92.7,B
CUST_02259,Female,Yes,26,Yes,Healthcare,2.0,High,2.0,Cat_6,Casual,Low,High,High,9.1,239.1,2184.0,14.3,27.3,0,85.2,B
CUST_02260,Female,Yes,29,Yes,Entertainment,3.0,Average,1.0,Cat_6,Active,Medium,High,High,10.8,134.2,1455.5,13.0,25.4,1,72.6,B
CUST_02261,Female,No,18,No,Artist,3.0,Low,5.0,Cat_7,Eco-conscious,High,Medium,Medium,8.8,85.9,757.4,14.5,57.6,1,37.2,C
CUST_02262,Male,Yes,31,Yes,Healthcare,5.0,Average,3.0,Cat_1,Casual,Very High,Medium,Medium,4.8,108.1,522.3,31.9,57.7,1,54.9,C
CUST_02263,Female,No,82,No,Healthcare,0.0,Low,3.0,Cat_5,Budget,High,Low,Low,1.0,56.0,55.8,29.2,0.0,0,26.3,D
CUST_02264,Male,Yes,42,Yes,Entertainment,3.0,Average,2.0,Cat_3,Casual,Medium,High,High,12.6,213.1,2688.3,18.0,37.2,1,81.6,B
CUST_02265,Female,Yes,28,No,Marketing,0.0,Low,1.0,Cat_1,Casual,High,Low,Medium,7.6,123.0,929.2,24.1,53.6,1,47.9,C
CUST_02266,Female,Yes,35,No,Homemaker,1.0,Low,4.0,Cat_6,Casual,High,Low,High,9.3,57.5,534.7,12.2,32.3,1,32.7,C
CUST_02267,Male,Yes,24,No,Artist,7.0,Average,3.0,Cat_3,Active,Low,High,High,13.4,213.9,2866.9,2.3,25.6,1,84.1,B
CUST_02268,Female,No,21,No,Artist,4.0,Average,4.0,Cat_1,Budget,Very High,Low,Medium,6.9,112.0,773.2,9.9,37.8,1,58.5,C
CUST_02269,Male,No,48,Yes,Engineer,6.0,Average,1.0,Cat_6,Luxury,Low,Very High,High,16.6,210.5,3494.1,1.8,13.4,1,91.3,A
CUST_02270,Female,Yes,33,No,Artist,2.0,Average,3.0,Cat_5,Active,Medium,High,High,13.9,145.9,2035.4,8.8,21.0,0,62.1,B
CUST_02271,Male,Yes,64,Yes,Lawyer,10.0,Average,3.0,Cat_6,Active,Low,Very High,Very High,18.2,217.2,3962.2,3.1,6.9,1,89.7,A
CUST_02272,Female,Yes,32,No,Healthcare,1.0,Low,2.0,Cat_5,Active,Medium,High,Medium,7.0,189.1,1316.7,12.0,29.8,1,68.4,B
CUST_02273,Male,Yes,54,No,Engineer,2.0,Average,4.0,Cat_3,Active,Low,High,High,12.0,210.5,2520.8,13.7,41.9,1,54.2,B
CUST_02274,Female,No,27,No,Homemaker,1.0,Low,3.0,Cat_1,Budget,High,Medium,Low,9.0,101.2,910.6,21.7,55.8,0,41.7,C
CUST_02275,Female,No,38,Yes,Homemaker,1.0,Low,2.0,Cat_6,Casual,Very High,Low,Low,1.8,77.8,137.7,39.1,6.8,0,24.2,D
CUST_02276,Female,Yes,33,No,Artist,0.0,Average,5.0,Cat_1,Casual,High,Medium,Low,7.1,90.8,646.3,14.9,40.5,1,52.0,C
